Date,AMZN,BA,DIS,IBM,KO,MSFT
2017-10-13,0.2835005706708067,0.0846985160544201,0.1007363175166312,0.0753278345316671,0.11361207730416868,0.34212468392230616
2017-10-16,0.2835921609375441,0.08411901876286507,0.10120188484058727,0.0749597467285931,0.11434399003070315,0.3417831986997072
2017-10-17,0.28437837642345737,0.08375306624544804,0.10143907700409792,0.07481168997995633,0.11409871314083597,0.3415190772062045
2017-10-18,0.2800210280720925,0.08393146431078438,0.10098697473225599,0.08117114605505607,0.11342402509980667,0.34046536173000447
2017-10-19,0.2770979158737174,0.08360721036585553,0.10176633228344228,0.08186676239914377,0.11388644693066492,0.34177533214717615
2017-10-20,0.27462117546463966,0.08500518018388716,0.10163515839372043,0.08203264701020771,0.11278272916193106,0.3439231097856141
2017-10-23,0.2720125755162933,0.08485893206666109,0.10167904801320293,0.08136500148571953,0.11348465477147952,0.3465997881466436
2017-10-24,0.27433424505546006,0.08593013572603117,0.10111634351932546,0.07938325967104705,0.11298485212321113,0.3462511639049251
2017-10-25,0.275236873339196,0.08401352863857552,0.10125351740190042,0.0786694571495628,0.11338488659773079,0.3474417368730344
2017-10-26,0.27455300119609427,0.0841219380805895,0.10183706105662674,0.07856387350441668,0.1136013068353291,0.3473228193269438
2017-10-27,0.2940672415587211,0.07872050023573028,0.09609793685393055,0.07436356966753596,0.10709984722873506,0.349650904455347
2017-10-30,0.2957028038599912,0.0793063465648263,0.09550819589018664,0.07443867227814538,0.10624919803366473,0.34879478337318576
2017-10-31,0.2956730152647697,0.07930755707175083,0.09575466767393866,0.07466087878237389,0.1070532688073345,0.3475506123998325
2017-11-01,0.2950996396435527,0.07942828934573488,0.09690129951390579,0.07460958890971363,0.10658168246865189,0.3473795001184412
2017-11-02,0.29211327834442524,0.08057125701762707,0.0960856052847758,0.07416418964895481,0.1066010903076899,0.35046457939652736
2017-11-03,0.2954585000026904,0.07995098086733021,0.09594853098583334,0.07298837226982421,0.10634425703079112,0.3493093588435307
2017-11-06,0.29640852007829765,0.08026478245201438,0.09741475801240021,0.07227650790117324,0.1046726823357203,0.3489627492203942
2017-11-07,0.29626389241715656,0.08067077307198428,0.09808599379948296,0.07232350748689052,0.10546680932463318,0.3471890238998525
2017-11-08,0.2976858086058689,0.0801940949444147,0.0972985150778857,0.07215248568151623,0.10561357343266833,0.34705552225764613
2017-11-09,0.2975421093681134,0.07955247929990898,0.0990210818537727,0.07175089074056233,0.10602785407901673,0.34610558465862584
2017-11-10,0.2966260780039415,0.07901357473990159,0.10107352776773697,0.07122589483759094,0.10676764914560362,0.34529327550522554
2017-11-13,0.2971157183529047,0.07935099616095277,0.10085935396795101,0.07073983180341475,0.10699431877644425,0.3449397809383325
2017-11-14,0.29834046229376415,0.07894147734252825,0.09908400640064875,0.0707851517601744,0.1083321903556251,0.3445167118472594
